chrom	win	n_sites	fst
26	3200000	10413	0.013129909388128039
26	3300000	11098	0.013171553097009877
26	3400000	10660	0.006526992105058407
26	3500000	10529	0.021858351837482408
26	3600000	10777	0.01508313199388166
26	3700000	11054	0.014484603450632471
26	3800000	12251	0.011826937711400566
26	3900000	12065	0.012900748722164096
26	4000000	11111	0.016808820719201274
26	4100000	11807	0.006198359578803783
26	4200000	9560	0.018595764677081274
26	4300000	9573	0.029663154878398195
26	4400000	10927	0.013752892055257504
26	4500000	9755	0.020381661473542027
26	4600000	11560	0.014744674028796326
26	4700000	11854	0.0051987901348966165
26	4800000	11202	0.012032566110809518
26	4900000	10607	0.012195328727986164
26	5000000	11362	0.01058778278523867
26	5100000	11397	0.012792211739784547
26	5200000	11935	0.013923925382910554
26	5300000	12348	0.012072366414947279
26	5400000	12193	0.014623610818969521
26	5500000	11406	0.02078645335879374
26	5600000	11629	0.013310343599208487
26	5700000	9536	0.02975314084171204
26	5800000	11333	0.013205882326220244
26	5900000	11112	0.017422640461809788
26	6000000	11088	0.011495831246084607
26	6100000	10245	0.011895075045558551
26	6200000	10804	0.02006936187068799
26	6300000	10908	0.013763574723917496
26	6400000	11382	0.012733545856980352
26	6500000	10857	0.017204920728269315
26	6600000	10672	0.02216295384304011
26	6700000	11368	0.012283820560477212
26	6800000	10167	0.015201197809472272
26	6900000	9805	0.017832370326147314
26	7000000	10069	0.011234868526712799
26	7100000	10077	0.009238251032678701
26	7200000	8983	0.014552590604701965
26	7300000	7803	0.008278821321619192
26	7400000	9160	0.010931994606114659
26	7500000	7592	0.00605951396485488
26	7600000	9015	0.007266798048024259
26	7700000	9958	0.007967790044896462
26	7800000	8983	0.016912378302000382
26	7900000	10098	0.01673539709180836
26	8000000	10084	0.013322487778853354
26	8100000	8639	0.008025030953376356
26	8200000	9548	0.01830274021142428
26	8300000	9396	0.014092635544678413
26	8400000	11169	0.012493257065793765
26	8500000	10885	0.015746006567472538
26	8600000	11834	0.015729557309779423
26	8700000	11065	0.01032919146847913
26	8800000	11138	0.012250672795516403
26	8900000	8909	0.01449749742610322
26	9000000	9776	0.01038778205285403
26	9100000	10887	0.012709978091585812
26	9200000	11059	0.01803155033913595
26	9300000	10957	0.012225446421995356
26	9400000	11188	0.007065954302724211
26	9500000	10527	0.007137843753888016
26	9600000	10906	0.010704571288493215
26	9700000	10435	0.018468423102650663
26	9800000	10968	0.01303190770173319
26	9900000	9674	0.012733967997362882
26	10000000	8760	0.01745728068168469
26	10100000	8086	0.013515420528252655
26	10200000	7506	0.011773889013711824
26	10300000	9266	0.007330540114018344
26	10400000	7512	0.009820956258327507
26	10500000	6984	0.00819491433664816
26	10600000	7715	0.030088151500917617
26	10700000	7410	0.017151143297070723
26	10800000	7036	0.010403909633405222
26	10900000	7376	0.01472339006022648
26	11000000	8792	0.022412925175662676
26	11100000	7836	0.012109880540209549
26	11200000	8973	0.013807214284867003
26	11300000	8865	0.006880818026492131
26	11400000	7159	0.017327977830080433
26	11500000	7559	0.024529279393827808
26	11600000	7233	0.021287457278782278
26	11700000	7603	0.021446310824487676
26	11800000	7504	0.012464537686386898
26	11900000	7142	0.016209057425006414
26	12000000	8093	0.01548043856672406
26	12100000	10005	0.011553701099896712
26	12200000	10590	0.007169066749464649
26	12300000	9114	0.012560488594350524
26	12400000	8928	0.018449873326541917
26	12500000	7952	0.017183440025485375
26	12600000	9592	0.02567064951079073
26	12700000	9905	0.012293008386919095
26	12800000	9727	0.00857804034314472
26	12900000	8691	0.006064381974395233
26	13000000	9762	0.008205618796066964
26	13100000	8734	0.008432678780231247
26	13200000	8948	0.013652763874084534
26	13300000	9006	0.012403295248553867
26	13400000	9128	0.016027959951724173
26	13500000	7977	0.010924075594270551
26	13600000	7405	0.009449938385058235
26	13700000	7969	0.007514588220733924
26	13800000	8910	0.007787415987830004
26	13900000	9020	0.012860644971514694
26	14000000	9383	0.01762341481610125
26	14100000	9010	0.011474968606499833
26	14200000	9006	0.015198696819872529
26	14300000	8912	0.03233820562466448
26	14400000	9285	0.016164662320777148
26	14500000	8282	0.01957759768595153
26	14600000	8161	0.010706323878849601
26	14700000	9027	0.01278748737924107
26	14800000	8457	0.013526493295032329
26	14900000	8961	0.01508456950794123
26	15000000	10107	0.010466436481819934
26	15100000	9576	0.013210993499656258
26	15200000	9726	0.017335661174710734
26	15300000	10197	0.009567236264008877
26	15400000	10365	0.013679178277804474
26	15500000	10858	0.01266119096472833
26	15600000	9116	0.016840405083935268
26	15700000	10673	0.009505391161912706
26	15800000	10957	0.01837877395064417
26	15900000	12498	0.010080606286965834
26	16000000	11103	0.00977314085385924
26	16100000	10822	0.014732083135019504
26	16200000	11993	0.0223615486969069
26	16300000	11361	0.016753515146120973
26	16400000	12923	0.00952333174138311
26	16500000	11922	0.013660416516032023
26	16600000	12194	0.01281644275770341
26	16700000	11663	0.020373230804264474
26	16800000	12480	0.02147963284691562
26	16900000	12464	0.01446218236485335
26	17000000	11247	0.01698672163898635
26	17100000	12470	0.012539261413904268
26	17200000	11979	0.011277183368658465
26	17300000	11892	0.01594611162529071
26	17400000	11692	0.010801128281987123
26	17500000	11680	0.01227664875477821
26	17600000	11371	0.008647592931370487
26	17700000	10658	0.01207622367270456
26	17800000	8527	0.013409749144257936
26	17900000	10286	0.008126654234747333
26	18000000	10373	0.011308307147047348
26	18100000	10594	0.01600985824441053
26	18200000	10503	0.02709011384426808
26	18300000	11934	0.009903668678939064
26	18400000	10622	0.017625702888742198
26	18500000	5351	0.030617473960681447
26	18600000	1113	0.21395461495592685
26	18700000	4461	0.10272913485007677
26	18800000	10337	0.01934696235290875
26	18900000	10628	0.017097982704108214
26	19000000	11057	0.006044587905870928
26	19100000	10399	0.016572702589239718
26	19200000	10419	0.017353020471027488
26	19300000	10168	0.01499055080962336
26	19400000	9943	0.006456933824632717
26	19500000	10066	0.020576795722787256
26	19600000	9911	0.021214004676912254
26	19700000	10288	0.018795585003392016
26	19800000	10734	0.013452553209755417
26	19900000	9904	0.006491537877275851
26	20000000	9573	0.009599269161973538
26	20100000	9681	0.008775546195772666
26	20200000	9480	0.012649566437719991
26	20300000	8679	0.02451646357088002
26	20400000	7778	0.016679901601109073
26	20500000	5880	0.040124365274995924
26	20600000	7314	0.008186174703891491
26	20700000	6297	0.05242442550736396
26	20800000	7100	0.020682246277357055
26	20900000	6712	0.017319438313218083
26	21000000	5455	0.02256767213340422
26	21100000	5314	0.022414795912636596
26	21200000	1832	0.11439797576426008
26	21300000	3282	0.020516839522659074
26	21400000	1603	0.13775633110476318
26	21500000	1200	0.07129015896813189
26	21600000	581	0.25305930776205426
26	21700000	1070	0.08077061828292753
26	21800000	647	0.10901937895959471
26	21900000	570	0.2872939468867264
26	22000000	660	0.22497133072698952
26	22100000	2641	0.1278554337303526
26	22200000	4227	0.021026852397196434
26	22300000	3118	0.008106939456102379
26	22400000	4405	0.0017316239319149441
26	22500000	4211	0.030786601079691212
26	22600000	4678	0.006973765124529729
26	22700000	5126	0.016174042456631267
26	22800000	6224	0.03149040996488513
26	22900000	5173	0.021804371924487684
26	23000000	6033	0.0074510347607509905
26	23100000	7129	0.005211576826000982
26	23200000	8154	0.012948880344338087
26	23300000	9000	0.00830953951612374
26	23400000	8973	0.02206460522694915
26	23500000	9102	0.014341618068041751
26	23600000	10759	0.008461926602724606
26	23700000	11191	0.017062737761842108
26	23800000	10351	0.009515422673873983
26	23900000	9980	0.02818902616583319
26	24000000	9552	0.012309512122350303
26	24100000	9595	0.013064003946635426
26	24200000	9777	0.01195534666418578
26	24300000	9734	0.008873893258856189
26	24400000	8846	0.015759555021005164
26	24500000	7950	0.00867288680211369
26	24600000	8452	0.008835538982800385
26	24700000	9449	0.009363510192072804
26	24800000	9420	0.008475154823266913
26	24900000	9366	0.006084555039998153
26	25000000	10067	0.013511582033451939
26	25100000	9296	0.010328973744552739
26	25200000	10116	0.007483210889512303
26	25300000	10637	0.012250575829790276
26	25400000	11036	0.01111351656434681
26	25500000	12217	0.008152822468371792
26	25600000	11206	0.016263942734051504
26	25700000	12366	0.015780247009912155
26	25800000	12628	0.0087874745199543
26	25900000	12863	0.01317851280326088
26	26000000	12823	0.014595280917383978
26	26100000	12652	0.02826345786805403
26	26200000	13433	0.016171959936026707
26	26300000	13901	0.009127960815038826
26	26400000	12859	0.014026188031000137
26	26500000	13493	0.020768277194528145
26	26600000	13629	0.014892598604520692
26	26700000	12984	0.019256747004338076
26	26800000	13175	0.014657249191698439
26	26900000	14189	0.009826711711055938
26	27000000	12770	0.013446795808489924
26	27100000	13518	0.01511136712989798
26	27200000	13492	0.012427211139758355
26	27300000	12821	0.02023033778474508
26	27400000	13090	0.019457521727797362
26	27500000	13431	0.01371359686788541
26	27600000	13420	0.024141197392522396
26	27700000	14461	0.012963719823632381
26	27800000	12935	0.021573019629519585
26	27900000	12979	0.010350082546012048
26	28000000	10919	0.01725913900584327
26	28100000	13269	0.01016078374210034
26	28200000	13416	0.013845290949060653
26	28300000	12117	0.009416501386972316
26	28400000	10559	0.0120603391123049
26	28500000	12646	0.008214369923489638
26	28600000	11152	0.024329568314089115
26	28700000	10989	0.010606098081883548
26	28800000	9000	0.023612977093130996
26	28900000	8564	0.018869925697594638
26	29000000	8613	0.018315028137846363
26	29100000	7598	0.015190686747294724
26	29200000	8218	0.01211474677325106
26	29300000	7382	0.009584182576392085
26	29400000	5875	0.006717973027069899
26	29500000	6358	0.007126927264214713
26	29600000	7768	0.015046266027492448
26	29700000	6531	0.006124133583095929
26	29800000	8270	0.007717493208390684
26	29900000	7080	0.009405575710624312
26	30000000	8855	0.011870648880841916
26	30100000	9205	0.011597946380894581
26	30200000	8119	0.02008503959565797
26	30300000	9250	0.02995639786549895
26	30400000	8697	0.016804701708652083
26	30500000	10280	0.015373570350473764
26	30600000	9267	0.008692362514546071
26	30700000	10071	0.013404739600185218
26	30800000	9342	0.008649604693870768
26	30900000	8280	0.00426583868867215
26	31000000	8686	0.011093162907967422
26	31100000	9639	0.01184757054282403
26	31200000	9376	0.00610169938615432
26	31300000	8700	0.005110363052733518
26	31400000	8725	0.00807735183947513
26	31500000	9668	0.012964788920749133
26	31600000	9307	0.0064331289844323115
26	31700000	8140	0.009352529046632209
26	31800000	9279	0.011264180013903306
26	31900000	9942	0.009830764883492637
26	32000000	9631	0.010610596729225746
26	32100000	9295	0.00987118544469065
26	32200000	9313	0.030797493115726535
26	32300000	8576	0.018084683959547678
26	32400000	8667	0.02314013814452681
26	32500000	9266	0.01223638360328948
26	32600000	8491	0.006632390158127283
26	32700000	8556	0.01726136348702224
26	32800000	9837	0.010604216960617432
26	32900000	9131	0.013803141966224178
26	33000000	8291	0.008179017721928219
26	33100000	6258	0.022585898332012706
26	33200000	9197	0.009620482998139765
26	33300000	9103	0.011129206061090354
26	33400000	9304	0.02159227013362375
26	33500000	7889	0.012489286383714668
26	33600000	6542	0.013409802791911332
26	33700000	6812	0.0052347781035989175
26	33800000	9050	0.01038202062111835
26	33900000	9795	0.008481669800484978
26	34000000	10129	0.020065497093828513
26	34100000	10490	0.014627489488797123
26	34200000	11223	0.012550688401852172
26	34300000	10835	0.023192659471408892
26	34400000	10283	0.0329968312070141
26	34500000	11320	0.015128919841459448
26	34600000	11116	0.01189144558235446
26	34700000	9997	0.02849478341137209
26	34800000	11580	0.013069507308351437
26	34900000	11667	0.009568654715729317
26	35000000	11653	0.01236591266985382
26	35100000	10833	0.015116516049923737
26	35200000	11267	0.018200911212945547
26	35300000	11418	0.010311618545065416
26	35400000	10062	0.01278576362985206
26	35500000	9651	0.012192438591695338
26	35600000	10391	0.015539671042152533
26	35700000	10168	0.01100419387587723
26	35800000	10544	0.013620023762949168
26	35900000	10363	0.013468922705260379
26	36000000	10573	0.013482098668052729
26	36100000	10430	0.008422186556161091
26	36200000	3299	0.16200385659116073
26	36300000	7237	0.05187562823798558
26	36400000	6904	0.008447277729723122
26	36500000	8277	0.006534646606094407
26	36600000	9296	0.007431866450727793
26	36700000	9491	0.007296793700816729
26	36800000	10327	0.009575769347252272
26	36900000	10306	0.011560038719707923
26	37000000	9318	0.012470479495859601
26	37100000	9600	0.021274509842470344
26	37200000	10062	0.009467333432425644
26	37300000	9664	0.008692571446470633
26	37400000	10250	0.009530393431465266
26	37500000	9377	0.007140718448328741
26	37600000	9410	0.007675063313073088
26	37700000	8620	0.009309873879512608
26	37800000	8981	0.02085638405937817
26	37900000	10582	0.011845798029254367
26	38000000	10330	0.00770480012945121
26	38100000	9515	0.013269562770095543
26	38200000	6431	0.03175476148669711
26	38300000	9417	0.014203110660473936
26	38400000	8263	0.011571179384857452
26	38500000	7030	0.014465145654479374
26	38600000	8798	0.018915652154977824
26	38700000	8939	0.02032814702388386
26	38800000	6673	0.006033714319076391
26	38900000	6894	0.02130142939113596
26	39000000	8426	0.012636548054476034
26	39100000	7148	0.00893107282629247
26	39200000	7634	0.008062719508489526
26	39300000	9227	0.009315392173429924
26	39400000	7903	0.0110983688618097
26	39500000	8623	0.009247764675812408
26	39600000	10002	0.009150347213535612
26	39700000	9458	0.011324812069630137
26	39800000	9488	0.012448717127163892
26	39900000	9100	0.016491935823877216
26	40000000	8455	0.011678450478213398
26	40100000	8770	0.009713426639060649
26	40200000	10033	0.01351127863682818
26	40300000	9645	0.008627212225045495
26	40400000	8573	0.0165460467290177
26	40500000	9124	0.011304374310685185
26	40600000	9115	0.011342938057484191
26	40700000	9152	0.014850447143775598
26	40800000	9509	0.012332527895938392
26	40900000	9519	0.006414594004074223
26	41000000	9234	0.015897443542180766
26	41100000	8905	0.011852256785222155
26	41200000	9278	0.012477199959877342
26	41300000	8853	0.007657083916544639
26	41400000	8382	0.008148301271819229
26	41500000	8032	0.013572051836038004
26	41600000	7970	0.009111758690313606
26	41700000	6032	0.00793434081582799
26	41800000	3874	0.005695267146381194
26	41900000	7398	0.009772958454983065
26	42000000	8427	0.011547087296438097
26	42100000	8413	0.011356872623759695
26	42200000	9140	0.00773546616090947
26	42300000	8317	0.012700076583763632
26	42400000	8761	0.019506204159412
26	42500000	8201	0.007989481506469935
26	42600000	9319	0.009312037612869759
26	42700000	8723	0.009932601195713828
26	42800000	8855	0.00941929584138617
26	42900000	8373	0.007477937890652804
26	43000000	7900	0.010022539344716874
26	43100000	7814	0.005698649737218842
26	43200000	7849	0.007496360372020458
26	43300000	8998	0.007908233417070852
26	43400000	8736	0.008224552408006415
26	43500000	9071	0.008726107892538389
26	43600000	8606	0.010163600468240743
26	43700000	8632	0.00694145667249911
26	43800000	9749	0.0075141913027055845
26	43900000	9151	0.008152167586619047
26	44000000	10090	0.008273588240600482
26	44100000	10258	0.008048094058617727
26	44200000	10964	0.008520439135233775
26	44300000	10792	0.010339120722855468
26	44400000	9838	0.012022164150201959
26	44500000	9762	0.0021477675665197236
26	44600000	9287	0.010625726389195662
26	44700000	9873	0.015545046732356429
26	44800000	10452	0.01318572397974037
26	44900000	10089	0.009215114504933212
26	45000000	10633	0.007378518743063323
26	45100000	9792	0.011810501600525105
26	45200000	10244	0.004936282527669863
26	45300000	10863	0.007420699641379258
26	45400000	8971	0.013346372186482689
26	45500000	10098	0.01479299803161544
26	45600000	10786	0.01297057710241368
26	45700000	10003	0.017172675316486433
26	45800000	10553	0.013229317447115509
26	45900000	11171	0.01087333729707242
26	46000000	10849	0.01463106233643834
26	46100000	11634	0.008220491425499889
26	46200000	10774	0.009407040936352785
26	46300000	6312	0.03212100721749932
26	46400000	9573	0.010649879774211448
26	46500000	9749	0.019346156198669976
26	46600000	8890	0.008173213479784471
26	46700000	9947	0.007130029391790846
26	46800000	10000	0.014985522338231649
26	46900000	8836	0.021611678475577455
26	47000000	10175	0.008210195734266172
26	47100000	9117	0.01739144050770863
26	47200000	10814	0.013797599816879193
26	47300000	10974	0.017989585291257725
26	47400000	10903	0.018024553448918054
26	47500000	11089	0.01928560710260009
26	47600000	10492	0.01232482360555303
26	47700000	10688	0.012669821601547279
26	47800000	10101	0.014618962215418694
26	47900000	10140	0.011701006490946003
26	48000000	9354	0.012554513615846764
26	48100000	10101	0.008138630543958521
26	48200000	4084	0.029298286451464785
26	48300000	7829	0.010929732278358856
26	48400000	8092	0.009705778542223818
26	48500000	8267	0.01468943978338713
26	48600000	9399	0.007555613923477189
26	48700000	8496	0.006740909278345235
26	48800000	7792	0.013534079954568115
26	48900000	8936	0.01071145231872818
26	49000000	9058	0.012142782276041606
26	49100000	7563	0.010272995147738176
26	49200000	8583	0.0510305954135172
26	49300000	7328	0.0403287979282068
26	49400000	9538	0.01615405101690114
26	49500000	9520	0.010093814111477055
26	49600000	9570	0.010479795411193378
26	49700000	10016	0.014640216647754582
26	49800000	11739	0.007742253249323522
26	49900000	9952	0.016576310473651365
26	50000000	9106	0.018386560022296064
26	50100000	10183	0.013246104168953086
26	50200000	9724	0.021599645797129887
26	50300000	10629	0.02484469621153285
26	50400000	10666	0.010465467252169599
26	50500000	10603	0.012379897308200428
26	50600000	10177	0.016184609967231332
26	50700000	8043	0.015118033316602554
26	50800000	10665	0.012353216215599741
26	50900000	10873	0.008887009988242616
26	51000000	10499	0.021538311701735945
26	51100000	10053	0.045600462003663626
26	51200000	10492	0.006670492903266023
26	51300000	9419	0.0191436994050472
26	51400000	9061	0.027435999534521426
26	51500000	9874	0.01228138000122221
26	51600000	9045	0.008930041739996836
26	51700000	8605	0.008396983205412122
26	51800000	9200	0.0072739532108510065
26	51900000	8812	0.005931292992406916
26	52000000	8884	0.009272735800786401
26	52100000	9265	0.00945651924696529
26	52200000	9077	0.007699147014477304
26	52300000	8484	0.004726314833747974
26	52400000	8831	0.009567414178102716
26	52500000	9368	0.010087558930925522
26	52600000	8804	0.009978950353906134
26	52700000	9589	0.0058873338905252115
26	52800000	8791	0.006217260152705519
26	52900000	8423	0.008560939206774214
26	53000000	9537	0.006670047911209462
26	53100000	9865	0.007911817635099325
26	53200000	8690	0.01928799869452532
26	53300000	9328	0.012011027872915058
26	53400000	9366	0.007732287884329191
26	53500000	8153	0.02347564369047258
26	53600000	10384	0.01368153526737662
26	53700000	9142	0.022759582165985576
26	53800000	9653	0.008507793836521662
26	53900000	6327	0.0055888254737600845
26	54000000	7689	0.009258591844287997
26	54100000	7599	0.013670984948607114
26	54200000	5593	0.01009534802277925
26	54300000	7838	0.04360321147650796
26	54400000	6661	0.011216506215894859
26	54500000	8528	0.015482627555757073
26	54600000	8906	0.0181465204216808
26	54700000	7134	0.010855960729201882
26	54800000	9201	0.011886097683812246
26	54900000	9053	0.010288440828923771
26	55000000	10096	0.008835037501226507
26	55100000	10380	0.009234830641527218
26	55200000	9409	0.006969063177352299
26	55300000	10812	0.013074271116451604
26	55400000	10241	0.013619744171853894
26	55500000	10638	0.008955004293467978
26	55600000	9815	0.011931829497115257
26	55700000	10801	0.0307081156372084
26	55800000	9386	0.015637957396798234
26	55900000	9079	0.010479733633523367
26	56000000	6503	0.010465346728425206
26	56100000	6497	0.013005974884667967
26	56200000	7779	0.007750079124668504
26	56300000	9947	0.011916516448992182
26	56400000	10433	0.01082765611103238
26	56500000	10616	0.01344419859024837
26	56600000	10309	0.008271447515458812
26	56700000	9528	0.02346163953042475
26	56800000	11132	0.010183059049231002
26	56900000	10781	0.014718084213763395
26	57000000	10903	0.020009219771850505
26	57100000	10563	0.009409726707437404
26	57200000	11079	0.01565502265390336
26	57300000	9254	0.008825651562195252
26	57400000	8642	0.006330547999616339
26	57500000	8103	0.006040215478847829
26	57600000	8764	0.009194196500111659
26	57700000	9544	0.014818226918452205
26	57800000	7623	0.010473638181414459
26	57900000	8616	0.011401371674894707
26	58000000	7882	0.008435598222518251
26	58100000	8400	0.008984307557631804
26	58200000	8759	0.012757409846555287
26	58300000	9726	0.007547662456467821
26	58400000	9836	0.023087824259739077
26	58500000	9498	0.015265669457974869
26	58600000	10400	0.013983945245917123
26	58700000	10228	0.012362129381414549
26	58800000	10328	0.005923777241412056
26	58900000	8230	0.014891994922728904
26	59000000	8916	0.008478542820092552
26	59100000	8229	0.022957546560264296
26	59200000	8922	0.008887790843702642
26	59300000	8204	0.008840235195497783
26	59400000	8962	0.02123533420753833
26	59500000	9052	0.008992684824015771
26	59600000	10165	0.011727021489317155
26	59700000	9668	0.015265693228031623
26	59800000	9097	0.019955463664884005
26	59900000	10438	0.009923278425950203
26	60000000	10741	0.008846436511413196
26	60100000	10851	0.008468361602239044
26	60200000	11144	0.01045440909164722
26	60300000	12897	0.008211564013745782
26	60400000	11032	0.00851963025639289
26	60500000	13095	0.010287861693361095
26	60600000	10874	0.007531840202819871
26	60700000	10425	0.009075895202369653
26	60800000	11243	0.011685085240010887
26	60900000	9079	0.01226049559257392
26	61000000	9692	0.018264699236351507
26	61100000	11190	0.012641242068806064
26	61200000	10878	0.016510107383384254
26	61300000	9544	0.014606503026869205
26	61400000	9315	0.01261068280249034
26	61500000	9783	0.0196109632727792
26	61600000	9956	0.012857528210787287
26	61700000	11425	0.013704961645207393
26	61800000	9372	0.02416674982834473
26	61900000	10017	0.010972469893193997
26	62000000	5645	0.028523128558661768
26	62100000	5133	0.008852606677867877
26	62200000	10109	0.008734519272393689
26	62300000	10608	0.010058447524113312
26	62400000	10170	0.01242923561204816
26	62500000	10191	0.01578546969896075
26	62600000	9972	0.02018255082277861
26	62700000	8869	0.008903275156936083
26	62800000	7945	0.014517138567560152
26	62900000	6668	0.008598119079481095
26	63000000	7142	0.021549968690063256
26	63100000	8877	0.009780893749925959
26	63200000	9988	0.010321169822474175
26	63300000	7276	0.02315709350954367
26	63400000	9168	0.00727122698301127
26	63500000	9658	0.011993160172637326
26	63600000	9201	0.009666664169849954
26	63700000	6976	0.005125577507211871
26	63800000	9174	0.004867971291776478
26	63900000	8047	0.00741436677800577
26	64000000	7636	0.011684654926400731
26	64100000	9422	0.008703391597821578
26	64200000	9229	0.01268954327621859
26	64300000	8998	0.008985375051181178
26	64400000	9502	0.01602709439445747
26	64500000	8901	0.009549452626641893
26	64600000	8151	0.008086426579203426
26	64700000	5260	0.07130976374442671
26	64800000	1255	0.12345207106497051
26	64900000	2087	0.1011969647312306
26	65000000	4854	0.09295792454998655
26	65100000	6716	0.022177288956429012
26	65200000	8009	0.01405411365793085
26	65300000	7249	0.023070586600086842
26	65400000	10106	0.032242401931335526
26	65500000	10390	0.027483369594810857
26	65600000	13029	0.011683493406546806
26	65700000	14661	0.011323725354933315
26	65800000	13863	0.024291571475995078
26	65900000	14611	0.01775398442033035
26	66000000	14714	0.01236098567141925
26	66100000	16452	0.008657058083354425
26	66200000	15548	0.021372160947227374
26	66300000	13822	0.03193674458012975
26	66400000	11026	0.03114925086238401
26	66500000	14956	0.012431448495846651
26	66600000	15786	0.013742537553947805
26	66700000	13127	0.013585743805024243
26	66800000	15471	0.011779490142878664
26	66900000	14224	0.012241553331965657
26	67000000	15939	0.015644072565089748
26	67100000	16156	0.014041521406259163
26	67200000	12834	0.023585957529297673
26	67300000	12027	0.030189261885205487
26	67400000	12351	0.015664990397152554
26	67500000	15306	0.012930550116569474
26	67600000	11787	0.015298032529002416
26	67700000	10609	0.018758487367311085
26	67800000	11361	0.013572984923690735
26	67900000	11204	0.014929599281085934
26	68000000	9367	0.01187292347091303
26	68100000	11014	0.014509488680854403
26	68200000	12051	0.014312346177141486
26	68300000	12591	0.010228105366551079
26	68400000	12307	0.009890387527865202
26	68500000	13856	0.006225424205594853
26	68600000	14639	0.011331192257119059
26	68700000	12962	0.02162016547438175
26	68800000	13153	0.01246878422353633
26	68900000	14086	0.013746471558006467
26	69000000	11861	0.020479074646781156
26	69100000	12924	0.005666028245030049
26	69200000	13057	0.021149664345575594
26	69300000	12443	0.018449102768530627
26	69400000	12342	0.009852923939876137
26	69500000	11939	0.006338111699782994
26	69600000	11241	0.005234440938630273
26	69700000	12171	0.008232556336886483
26	69800000	10231	0.01583020853439519
26	69900000	9693	0.008075035663202229
26	70000000	8358	0.014271286640234514
26	70100000	9301	0.00956032669925441
26	70200000	6486	0.010090531818954317
26	70300000	6722	0.00649848495783333
26	70400000	6098	0.003070207392941297
26	70500000	6297	0.021448544055534837
26	70600000	7509	0.007396977999315589
26	70700000	7574	0.006632694589354482
26	70800000	8036	0.008784764793419143
26	70900000	7562	0.009430159400321471
26	71000000	7013	0.00609362516633402
26	71100000	5375	0.003863531819741879
26	71200000	4060	0.027619771475464315
26	71300000	1710	0.022792466589272684
26	71400000	1034	0.07487845566272452
26	71500000	751	0.08598915875521154
26	71600000	944	0.01833784628934393
26	71700000	411	0.20544963489201334
26	71800000	617	0.06852434597331038
26	71900000	582	0.13037745910075932
26	72000000	588	0.15653912532132214
26	72100000	1568	0.16531721047676767
26	72200000	925	0.13572208607411296
26	72300000	804	0.0966369632071752
26	72400000	189	0.3024143305025364
26	72500000	151	0.05488742935855048
26	72600000	1045	0.042112823799879025
26	72700000	873	0.016664485385778145
26	72800000	614	0.05836717218675877
26	72900000	129	0.0786860201870378
26	73000000	321	0.10837535273580896
26	73100000	5147	0.07153494687870955
26	73200000	1387	0.09252411445426977
26	73300000	3112	0.04984539833158005
26	73400000	2422	0.10663805115874983
26	73500000	2674	0.10281348894599543
26	73600000	3198	0.1637265977138435
26	73700000	2777	0.10505169085518436
26	73800000	2240	0.10485570128228806
26	73900000	1999	0.08265581523539324
26	74000000	1175	0.16818336665064104
26	74100000	176	0.19454130213846627
26	74200000	90	0.0
27	0	1739	0.007301776595633791
27	100000	411	0.14817755062798715
27	200000	4969	0.003701343672197314
27	300000	3711	0.009425916094320475
27	400000	1610	0.045181643967128655
27	500000	6497	0.027678271666315528
27	600000	7475	0.01776845919860131
27	700000	8327	0.015966546495878368
27	800000	8948	0.0202815671411475
27	900000	9917	0.026322910100185306
27	1000000	10459	0.008081868566931404
27	1100000	9443	0.020027610220727125
27	1200000	10863	0.021924922234441976
27	1300000	11760	0.009196561766117418
27	1400000	11800	0.019041989444871142
27	1500000	11091	0.013164044945648216
27	1600000	11197	0.01721982785653665
27	1700000	10419	0.011191166823750327
27	1800000	11365	0.015004608315895448
27	1900000	8535	0.0188326292095646
27	2000000	9977	0.015888017903577578
27	2100000	9773	0.012309884007328839
27	2200000	10010	0.0169654300582861
27	2300000	10535	0.01015475043816997
27	2400000	10287	0.009035747614550421
27	2500000	8547	0.03572054976446299
27	2600000	9583	0.017401347035388422
27	2700000	11057	0.022242989192108265
27	2800000	10830	0.02591464936216037
27	2900000	9757	0.03299218242645611
27	3000000	10651	0.01889852754290198
27	3100000	8890	0.033347019331682194
27	3200000	10745	0.013449275170643891
27	3300000	10527	0.020063807819429038
27	3400000	9347	0.026932072928544423
27	3500000	9565	0.019986862475614372
27	3600000	9696	0.016945368938968374
27	3700000	9870	0.01500193682592208
27	3800000	8807	0.013620968771691958
27	3900000	8099	0.006284521736385964
27	4000000	6988	0.015682875261076815
27	4100000	6949	0.013698455037643163
27	4200000	6760	0.010061646091639101
27	4300000	5514	0.019234811171044208
27	4400000	5170	0.02084366867036438
27	4500000	4896	0.011155136906318816
27	4600000	3474	0.011555318216637609
27	4700000	2941	0.01218076069581378
27	4800000	2072	0.014767323445626796
27	4900000	709	0.052168979421879653
27	5000000	856	0.05516717890233036
27	5100000	1520	0.007954979790773375
27	5200000	1459	0.019819160088344317
27	5300000	3560	0.01600787788111522
27	5400000	2925	0.014680408086497907
27	5500000	4183	0.004762865468237062
27	5600000	4636	0.01000332526433008
27	5700000	6762	0.008886375346912341
27	5800000	4056	0.034654560698367275
27	5900000	1723	0.19580986284030485
27	6000000	7575	0.009244599138991757
27	6100000	7346	0.02003293006454694
27	6200000	8041	0.011019140326207892
27	6300000	8572	0.010703081504706492
27	6400000	9039	0.013531945017774856
27	6500000	5846	0.04359725971103727
27	6600000	10010	0.011145581608122467
