t_inv,p_start,plateau,rep,s_het,s_hom,seed,seq_length,num_trees,wall_s,pi_i_over_pi_s,dxy_over_pi_i,pi_i,pi_s,dxy,fst
700000.0,0.025,0.0,15,3.733494308092024e-05,2.2305541073904425e-05,911015,37148,3096,9.37,0.7491106683849664,1.7902968302007252,0.0060464843751385925,0.00807155021323407,0.010825001810668835,0.3478968948320036
700000.0,0.025,0.0,16,3.733494308092024e-05,2.2305541073904425e-05,911016,37148,3129,13.23,0.7478321897001083,1.8127822750822538,0.0060247211033876945,0.008056247359188558,0.01092150762853521,0.35535601212298984
700000.0,0.025,0.0,17,3.733494308092024e-05,2.2305541073904425e-05,911017,37148,3152,9.09,0.736807804886261,1.817494854145031,0.005954803932404709,0.008081895838934464,0.010822825504588154,0.35152332607651526
700000.0,0.025,0.0,18,3.733494308092024e-05,2.2305541073904425e-05,911018,37148,3123,5.19,0.7648770897925521,1.7536651236713674,0.0059960474697520584,0.007839230053783269,0.010515059327582134,0.34212080538414547
700000.0,0.025,0.0,19,3.733494308092024e-05,2.2305541073904425e-05,911019,37148,3098,8.09,0.749695870132654,1.7344963018606958,0.006066684798139255,0.008092194501572742,0.01052264234692704,0.327218447947779
700000.0,0.025,0.0,20,3.733494308092024e-05,2.2305541073904425e-05,911020,37148,3144,5.24,0.7368996409023081,1.835051872320171,0.006022470429715765,0.008172714567130823,0.01105154563804278,0.3577737693095866
700000.0,0.025,0.0,21,3.733494308092024e-05,2.2305541073904425e-05,911021,37148,3106,11.67,0.7190326399512074,1.8412690474577922,0.006020211329884865,0.008372653750869208,0.011084828780871714,0.35078541287030085
700000.0,0.025,0.0,22,3.733494308092024e-05,2.2305541073904425e-05,911022,37148,3150,14.51,0.7575794783225422,1.799352946844903,0.0060720924095902535,0.008015122615300092,0.010925837370710791,0.355325612723545
700000.0,0.025,0.0,23,3.733494308092024e-05,2.2305541073904425e-05,911023,37148,3204,5.96,0.7426149536754876,1.793862096078511,0.0059911783081253705,0.008067677978301838,0.010747347677793884,0.34593833251177186
700000.0,0.025,0.0,24,3.733494308092024e-05,2.2305541073904425e-05,911024,37148,3037,9.02,0.7167949466430363,1.8551477844176112,0.0057095683496728835,0.007965413785926488,0.010592093073876567,0.3544721501113799
700000.0,0.025,0.0,25,3.733494308092024e-05,2.2305541073904425e-05,911025,37148,3189,9.9,0.7291585048538147,1.836319571419752,0.005966017474216834,0.008182058406372055,0.010955514651336607,0.3542943288902096
700000.0,0.025,0.0,26,3.733494308092024e-05,2.2305541073904425e-05,911026,37148,3153,5.4,0.7287955960625038,1.805727597584745,0.005881852185554342,0.008070647266987458,0.010621022816369624,0.34316592225762166
700000.0,0.025,0.0,27,3.733494308092024e-05,2.2305541073904425e-05,911027,37148,3166,9.39,0.7312901422745276,1.8513434848128418,0.006058985273104777,0.008285336999428912,0.011217262909939485,0.3606139756328902
700000.0,0.025,0.0,28,3.733494308092024e-05,2.2305541073904425e-05,911028,37148,3015,7.2,0.7566401088985427,1.784373865579344,0.0060589356352571564,0.008007684979953389,0.01081140640078025,0.3494546364386335
700000.0,0.025,0.0,29,3.733494308092024e-05,2.2305541073904425e-05,911029,37148,3067,5.46,0.7646486688790128,1.7919167399399154,0.006012734465454706,0.007863394929163312,0.010774319541461966,0.3560554176428684
700000.0,0.025,0.0,30,3.733494308092024e-05,2.2305541073904425e-05,911030,37148,3014,8.96,0.754291361514799,1.7941168589218135,0.00610063275018836,0.008087899532531856,0.010945248067203485,0.35184053410196525
700000.0,0.025,0.0,31,3.733494308092024e-05,2.2305541073904425e-05,911031,37148,3032,6.21,0.7202035941876761,1.8461687157272713,0.006109748730780719,0.008483363287949094,0.011279626967721765,0.35312080530277945
700000.0,0.025,0.0,32,3.733494308092024e-05,2.2305541073904425e-05,911032,37148,3068,9.72,0.7539759180524483,1.779473202240152,0.005927457675478676,0.007861600793284684,0.010547752090927008,0.346350845663861
700000.0,0.025,0.0,33,3.733494308092024e-05,2.2305541073904425e-05,911033,37148,2991,5.35,0.7781277830155717,1.7795733472391222,0.006223127282421575,0.007997564690858801,0.011074511448274064,0.3579539810987943
700000.0,0.025,0.0,34,3.733494308092024e-05,2.2305541073904425e-05,911034,37148,3029,5.98,0.7428165453532645,1.7965315519391147,0.005872651428573758,0.007905924370304481,0.010550403584973072,0.347011908695936
700000.0,0.025,0.0,35,3.733494308092024e-05,2.2305541073904425e-05,911035,37148,3128,5.3,0.7572075012244897,1.795121830384821,0.005970411420382386,0.007884775851701891,0.010717615877107269,0.3536254969876821
700000.0,0.025,0.0,36,3.733494308092024e-05,2.2305541073904425e-05,911036,37148,3061,5.03,0.7387560613027506,1.803331621965116,0.006169559781485054,0.008351281437346744,0.01112576224755619,0.3474226351537689
700000.0,0.025,0.0,37,3.733494308092024e-05,2.2305541073904425e-05,911037,37148,3116,6.0,0.7319365903195011,1.8196912674083394,0.005778425380390916,0.007894707624698129,0.010514950204068061,0.3498241675077485
700000.0,0.025,0.0,38,3.733494308092024e-05,2.2305541073904425e-05,911038,37148,3203,14.16,0.7265207606403324,1.8213960324790412,0.006076148418452248,0.008363351397001955,0.011067072622122726,0.34763689059968295
700000.0,0.025,0.0,39,3.733494308092024e-05,2.2305541073904425e-05,911039,37148,3079,5.78,0.7581169130650305,1.7658073272116863,0.006155089331221902,0.008118918368853123,0.010868701840714113,0.343343487140081
700000.0,0.025,0.0,40,3.733494308092024e-05,2.2305541073904425e-05,911040,37148,3055,12.65,0.7452060795250802,1.7923617696837306,0.006009616421855652,0.008064368484064945,0.010771406724997604,0.3466969883674258
700000.0,0.025,0.0,41,3.733494308092024e-05,2.2305541073904425e-05,911041,37148,3136,5.37,0.7211537176987881,1.838210670710253,0.005969465262946732,0.008277659972405581,0.01097313474478287,0.3508179036019744
700000.0,0.025,0.0,42,3.733494308092024e-05,2.2305541073904425e-05,911042,37148,3141,11.85,0.7417353468281278,1.7896001390848584,0.005931731005679563,0.007997099007139593,0.010615426632778112,0.34393451649837703
700000.0,0.025,0.0,43,3.733494308092024e-05,2.2305541073904425e-05,911043,37148,3075,8.41,0.7385728778894803,1.8182725287797987,0.00604307057930001,0.008182091111399155,0.010987949223818632,0.352692599822758
700000.0,0.025,0.0,44,3.733494308092024e-05,2.2305541073904425e-05,911044,37148,3150,12.47,0.7373741514890899,1.7882662452572873,0.005958211488077968,0.008080309671888634,0.010654868486234023,0.3412156528208573
700000.0,0.025,0.0,45,3.733494308092024e-05,2.2305541073904425e-05,911045,37148,3090,7.41,0.748541906308509,1.7935439367202308,0.0060558815581046085,0.008090237175857856,0.010861489650034384,0.3487947238472173
700000.0,0.025,0.0,46,3.733494308092024e-05,2.2305541073904425e-05,911046,37148,3190,5.41,0.7297685929032832,1.8426608367144637,0.006097776854592541,0.008355767724030683,0.011236134600981582,0.3568275438174009
700000.0,0.025,0.0,47,3.733494308092024e-05,2.2305541073904425e-05,911047,37148,3080,10.71,0.7589831523065474,1.7907549479181768,0.00582119744773282,0.007669732101486336,0.01042433813233621,0.352911936568404
700000.0,0.025,0.0,48,3.733494308092024e-05,2.2305541073904425e-05,911048,37148,3117,8.5,0.727600821223228,1.805263850275012,0.005859228846986336,0.008052806808458404,0.010577454027952973,0.3423731448664542
700000.0,0.025,0.0,49,3.733494308092024e-05,2.2305541073904425e-05,911049,37148,3026,7.87,0.7657457072744909,1.7723717361929907,0.0060976351211539616,0.007963002682518715,0.010807276146351004,0.3494828107811353
700000.0,0.025,0.0,50,3.733494308092024e-05,2.2305541073904425e-05,911050,37148,3191,14.3,0.7568347730472396,1.7501585378047233,0.006103625220735171,0.00806467334496297,0.010682311791629899,0.3368336909619284
700000.0,0.025,0.0,51,3.733494308092024e-05,2.2305541073904425e-05,911051,37148,3094,7.81,0.7552594295458792,1.7862473626382673,0.005948186072155033,0.007875685942420534,0.010624931683868603,0.349460663565311
700000.0,0.025,0.0,52,3.733494308092024e-05,2.2305541073904425e-05,911052,37148,3116,7.99,0.7561620415180269,1.7627345154097547,0.0061177983150812534,0.008090591671064998,0.010784054248309367,0.3412315229973123
700000.0,0.025,0.0,53,3.733494308092024e-05,2.2305541073904425e-05,911053,37148,3171,11.28,0.724338293267102,1.8425952007591202,0.006097916025682403,0.008418602305530433,0.011235990803554525,0.35401698946654026
700000.0,0.025,0.0,54,3.733494308092024e-05,2.2305541073904425e-05,911054,37148,3179,5.32,0.6756627598256187,1.9372713811748214,0.00561201682219709,0.008305943668769744,0.010871999580314089,0.35991717125486
700000.0,0.025,0.0,55,3.733494308092024e-05,2.2305541073904425e-05,911055,37148,3144,4.86,0.7248087195757983,1.8442867156355152,0.0059389578370862795,0.008193827801301998,0.010953141043657657,0.3548523851716594
700000.0,0.025,0.0,56,3.733494308092024e-05,2.2305541073904425e-05,911056,37148,3101,9.02,0.7183540994325899,1.8652845615606022,0.005744585656439402,0.007996871822652516,0.010715286937518893,0.35879190360376256
700000.0,0.025,0.0,57,3.733494308092024e-05,2.2305541073904425e-05,911057,37148,3017,8.62,0.7395361149724334,1.7979763974973453,0.005997497362225589,0.00810980997520202,0.010783358701334195,0.3458760054192507
700000.0,0.025,0.0,58,3.733494308092024e-05,2.2305541073904425e-05,911058,37148,3065,5.79,0.7180252756279482,1.8319980577898276,0.005725007738813657,0.007973267701205725,0.010488203058338351,0.34696747556155716
700000.0,0.025,0.0,59,3.733494308092024e-05,2.2305541073904425e-05,911059,37148,3031,10.4,0.7156399421528844,1.8653659871858579,0.005917003580461549,0.00826812930907856,0.011037377225049914,0.357404725764641
700000.0,0.025,0.0,60,3.733494308092024e-05,2.2305541073904425e-05,911060,37148,2977,11.12,0.7417002657419481,1.811825144302842,0.005971301022566268,0.008050827670383766,0.010818953336886837,0.351964637598441
700000.0,0.025,0.0,61,3.733494308092024e-05,2.2305541073904425e-05,911061,37148,3090,8.05,0.7459207147791881,1.784711898992603,0.006112584188858414,0.00819468352030939,0.01090920173544966,0.344256891745064
700000.0,0.025,0.0,62,3.733494308092024e-05,2.2305541073904425e-05,911062,37148,3134,6.07,0.7347322376988199,1.7882023354481893,0.00612691630696199,0.008338978463979588,0.010956166049205025,0.33982860856735475
700000.0,0.025,0.0,63,3.733494308092024e-05,2.2305541073904425e-05,911063,37148,3122,6.23,0.7387299445266354,1.8220362402148902,0.006121961261380412,0.008287143775257752,0.011154435279426772,0.35410871659212095
700000.0,0.025,0.0,64,3.733494308092024e-05,2.2305541073904425e-05,911064,37148,3076,11.88,0.7470829191996948,1.7968200645625123,0.0061450690713798824,0.008225417705925771,0.011041583405577898,0.349256069104813
700000.0,0.025,0.0,65,3.733494308092024e-05,2.2305541073904425e-05,911065,37148,3111,5.26,0.7190703775384086,1.8354377077915913,0.0060971806342176365,0.008479254360456477,0.0111909952472597,0.3487426867488218
700000.0,0.025,0.0,66,3.733494308092024e-05,2.2305541073904425e-05,911066,37148,2980,11.25,0.7897880231529218,1.7463099288897537,0.0062103368644397215,0.00786329582417237,0.010845172928121146,0.3511568334646069
700000.0,0.025,0.0,67,3.733494308092024e-05,2.2305541073904425e-05,911067,37148,3166,5.38,0.7612049521721588,1.7713971238900021,0.00613905611508612,0.008064918781161152,0.010874706345662883,0.34692604817268524
700000.0,0.025,0.0,68,3.733494308092024e-05,2.2305541073904425e-05,911068,37148,3044,6.4,0.7383036402270796,1.8127665438427771,0.005947558437669336,0.008055707860034456,0.01078153495335679,0.35059032140205937
700000.0,0.025,0.0,69,3.733494308092024e-05,2.2305541073904425e-05,911069,37148,3180,5.57,0.7511721444825443,1.7795266232575493,0.006071923327603635,0.008083264764545238,0.01080514921584924,0.34497951812707406
700000.0,0.025,0.0,70,3.733494308092024e-05,2.2305541073904425e-05,911070,37148,3153,6.63,0.7236897896751197,1.8585654647796028,0.006212331675404654,0.008584246681431705,0.0115460251076635,0.3592349653295248
700000.0,0.025,0.0,71,3.733494308092024e-05,2.2305541073904425e-05,911071,37148,3144,5.76,0.7532531496946835,1.7610314242380345,0.006048153932228759,0.008029377553456313,0.01065098913328368,0.33914440670615
700000.0,0.025,0.0,72,3.733494308092024e-05,2.2305541073904425e-05,911072,37148,3177,11.99,0.7255855996071167,1.8260404287247343,0.006149593235377598,0.008475351824384914,0.011229405868011634,0.348810380902542
700000.0,0.025,0.0,73,3.733494308092024e-05,2.2305541073904425e-05,911073,37148,3070,6.98,0.758385753744848,1.8078835984947323,0.006071396381883011,0.008005683587676777,0.010976377938766557,0.35875568206146946
700000.0,0.025,0.0,74,3.733494308092024e-05,2.2305541073904425e-05,911074,37148,3136,9.14,0.7761745396169795,1.7331716637887822,0.006223132283652031,0.008017697007586687,0.010785756534034874,0.33983169162491167
700000.0,0.025,0.0,75,3.733494308092024e-05,2.2305541073904425e-05,911075,37148,3145,10.96,0.7499725842368035,1.84618574615325,0.0060476937866486445,0.008063886485667972,0.011165166066010302,0.368053274403326
700000.0,0.025,0.0,76,3.733494308092024e-05,2.2305541073904425e-05,911076,37148,3003,8.76,0.7307048576335663,1.8316469466754766,0.005806080899850235,0.007945863284190547,0.010634690352361486,0.3534393701934587
700000.0,0.025,0.0,77,3.733494308092024e-05,2.2305541073904425e-05,911077,37148,3147,5.3,0.7402084262534357,1.7885432592344475,0.006089524244278303,0.008226769688505742,0.010891377539048702,0.342769365883423
700000.0,0.025,0.0,78,3.733494308092024e-05,2.2305541073904425e-05,911078,37148,3137,6.05,0.7800763887984651,1.7712103293375654,0.006057637015387705,0.007765440798327653,0.010729349253032283,0.3558286953046692
700000.0,0.025,0.0,79,3.733494308092024e-05,2.2305541073904425e-05,911079,37148,3074,11.6,0.7596890940103089,1.8089741913949295,0.006177886380596329,0.008132124614273449,0.011175637019868992,0.3597675475040827
700000.0,0.025,0.0,80,3.733494308092024e-05,2.2305541073904425e-05,911080,37148,3077,8.01,0.7281475289321473,1.8291252197770118,0.00600459718736856,0.00824640192925533,0.010983160150017945,0.3512341201452568
700000.0,0.025,0.0,81,3.733494308092024e-05,2.2305541073904425e-05,911081,37148,3053,10.01,0.7280544259071338,1.8279326848563744,0.005947432162482044,0.008168938956825548,0.010871505640766955,0.35076282965016603
700000.0,0.025,0.0,82,3.733494308092024e-05,2.2305541073904425e-05,911082,37148,3185,13.8,0.7185750343620719,1.853373354836983,0.006008196683931399,0.00836126555560796,0.011135431644618374,0.35478647356773296
700000.0,0.025,0.0,83,3.733494308092024e-05,2.2305541073904425e-05,911083,37148,3153,7.61,0.7417168536468737,1.8014569016456763,0.006033021167781392,0.008133860162565043,0.010868227620474246,0.34824325432520487
700000.0,0.025,0.0,84,3.733494308092024e-05,2.2305541073904425e-05,911084,37148,3151,9.76,0.7235876221071779,1.83562689464073,0.005714133943490715,0.007896948163444864,0.01048901794625105,0.35117462012731104
700000.0,0.025,0.0,85,3.733494308092024e-05,2.2305541073904425e-05,911085,37148,3145,6.99,0.7347772770638927,1.8215356252332127,0.006007669792359497,0.00817617797921791,0.010943184551420241,0.35193235091075104
700000.0,0.025,0.0,86,3.733494308092024e-05,2.2305541073904425e-05,911086,37148,2982,6.02,0.7567616251025041,1.8061516740575183,0.005969869630462442,0.007888705548003729,0.010782490026964877,0.3573573848058931
700000.0,0.025,0.0,87,3.733494308092024e-05,2.2305541073904425e-05,911087,37148,3199,5.36,0.7645752587411396,1.7794041004318804,0.006146519362521948,0.008039129297280805,0.0109371417570555,0.3514919631241108
700000.0,0.025,0.0,88,3.733494308092024e-05,2.2305541073904425e-05,911088,37148,3072,4.71,0.7637293478494205,1.7508019971634234,0.005931851941883542,0.007766955608799109,0.010385498226727437,0.3404838529831772
700000.0,0.025,0.0,89,3.733494308092024e-05,2.2305541073904425e-05,911089,37148,3181,10.03,0.7263961202151376,1.8457326646618046,0.006039353996881511,0.008314133058823097,0.011147032945500032,0.35617454770782764
700000.0,0.025,0.0,90,3.733494308092024e-05,2.2305541073904425e-05,911090,37148,3181,5.62,0.7421065528405343,1.8241259933012015,0.006065214723074404,0.008172970175049395,0.01106371583131317,0.35653693952324483
700000.0,0.025,0.0,91,3.733494308092024e-05,2.2305541073904425e-05,911091,37148,3085,9.99,0.7373087901610327,1.8683136401066744,0.0059520443103212315,0.00807266153577427,0.01112028557149248,0.3694089168874999
700000.0,0.025,0.0,92,3.733494308092024e-05,2.2305541073904425e-05,911092,37148,3135,6.99,0.7479507538345668,1.7700467027463673,0.006112647875313398,0.008172527193769505,0.010819672216748068,0.3398517633939738
700000.0,0.025,0.0,93,3.733494308092024e-05,2.2305541073904425e-05,911093,37148,3083,14.84,0.7009365465495072,1.8492142479452112,0.005993206760413813,0.00855028431591491,0.011082723332238784,0.34386654613930345
700000.0,0.025,0.0,94,3.733494308092024e-05,2.2305541073904425e-05,911094,37148,3084,5.21,0.7386688356155887,1.8763493042940116,0.005844129293883322,0.007911704152257847,0.010965627934782224,0.3727749323634899
700000.0,0.025,0.0,95,3.733494308092024e-05,2.2305541073904425e-05,911095,37148,3091,13.35,0.7539384231873025,1.7536942663228863,0.006093599817399529,0.008082357431311978,0.010686311061039741,0.3367235350094594
700000.0,0.028,0.0,0,3.716129910979439e-05,2.220179850968547e-05,912000,37148,3191,6.01,0.730099926034719,1.8163965732320078,0.006183603589553925,0.00846953049719919,0.011231876370290892,0.3476987457985341
700000.0,0.028,0.0,1,3.716129910979439e-05,2.220179850968547e-05,912001,37148,3111,6.36,0.7566831912167643,1.732567555792046,0.006019560794254932,0.007955192958066555,0.010429295732243894,0.33002409217737394
700000.0,0.028,0.0,2,3.716129910979439e-05,2.220179850968547e-05,912002,37148,3163,5.36,0.7552001873771139,1.778735711053371,0.006223925874035063,0.008241425224815399,0.011070719215095231,0.3466842208803129
700000.0,0.028,0.0,3,3.716129910979439e-05,2.220179850968547e-05,912003,37148,3024,5.84,0.7648731368187535,1.7438633679374083,0.006165913809816871,0.008061354900581328,0.010752511222799025,0.33842111783936146
700000.0,0.028,0.0,4,3.716129910979439e-05,2.220179850968547e-05,912004,37148,3234,5.29,0.7678060113350597,1.7311875457547732,0.006259103844944728,0.008151933890256225,0.010835682623954129,0.33501938754911065
700000.0,0.028,0.0,5,3.716129910979439e-05,2.220179850968547e-05,912005,37148,3029,13.58,0.7550836244678113,1.757621053142815,0.00612316825690239,0.008109258443020859,0.010762209440267434,0.33877765625561074
700000.0,0.028,0.0,6,3.716129910979439e-05,2.220179850968547e-05,912006,37148,3128,6.06,0.7546714946932118,1.759268298400036,0.006136951627973823,0.008131951015943181,0.010796544447908838,0.3391912239716329
700000.0,0.028,0.0,7,3.716129910979439e-05,2.220179850968547e-05,912007,37148,3181,7.51,0.7815778231977121,1.7220758730360626,0.006118226712011345,0.007828045436319457,0.010536050606519496,0.338164143796864
700000.0,0.028,0.0,8,3.716129910979439e-05,2.220179850968547e-05,912008,37148,3099,6.73,0.7936219355645453,1.746608285408758,0.006270878287190303,0.007901593953208332,0.010952767973196465,0.35301869467693425
700000.0,0.028,0.0,9,3.716129910979439e-05,2.220179850968547e-05,912009,37148,3067,13.71,0.7598052171543417,1.738395343372596,0.0059359446168605135,0.007812455722654936,0.010319018480467946,0.3338319741582637
700000.0,0.028,0.0,10,3.716129910979439e-05,2.220179850968547e-05,912010,37148,3159,7.63,0.7671462516416103,1.7186973941158172,0.006340348843023907,0.008264850189199573,0.010897141034290425,0.32986097058555197
700000.0,0.028,0.0,11,3.716129910979439e-05,2.220179850968547e-05,912011,37148,3100,6.63,0.7617651629593883,1.7596612326381094,0.006232858260207648,0.008182125625164533,0.010967719049015612,0.3428449515824362
700000.0,0.028,0.0,12,3.716129910979439e-05,2.220179850968547e-05,912012,37148,3122,9.67,0.7712043320990243,1.7404386188188816,0.006186918884003707,0.008022411994450898,0.010767952557219868,0.3402027542865005
700000.0,0.028,0.0,13,3.716129910979439e-05,2.220179850968547e-05,912013,37148,3085,8.07,0.7936458816113301,1.7201628404476912,0.006213869338884297,0.007829523825246027,0.01068886713214603,0.34308318222537404
700000.0,0.028,0.0,14,3.716129910979439e-05,2.220179850968547e-05,912014,37148,3103,5.76,0.756961836287491,1.7373688326684926,0.006194752654718968,0.008183705383485444,0.010762570188399139,0.33201559727327956
700000.0,0.028,0.0,15,3.716129910979439e-05,2.220179850968547e-05,912015,37148,3044,6.76,0.7645847248595179,1.7511176358348084,0.005997426539303206,0.007844031334009651,0.010502199382597567,0.34102099145782105
700000.0,0.028,0.0,16,3.716129910979439e-05,2.220179850968547e-05,912016,37148,3089,11.26,0.7535426844954106,1.7812247668110763,0.00627555276590258,0.008328065410262504,0.011178170012055429,0.34677956407822663
700000.0,0.028,0.0,17,3.716129910979439e-05,2.220179850968547e-05,912017,37148,3096,12.29,0.7588460739752965,1.7275286037316104,0.006373367848690482,0.008398762367317672,0.011010175260716206,0.32916007846330897
700000.0,0.028,0.0,18,3.716129910979439e-05,2.220179850968547e-05,912018,37148,3144,7.19,0.7877509152717388,1.713556612403967,0.006258786123102089,0.00794513341941734,0.010724784346863773,0.3377992935273775
700000.0,0.028,0.0,19,3.716129910979439e-05,2.220179850968547e-05,912019,37148,3063,9.52,0.7772942806347702,1.741884439269115,0.006278869358259795,0.008077853542331759,0.010937064831356392,0.3436665539628576
700000.0,0.028,0.0,20,3.716129910979439e-05,2.220179850968547e-05,912020,37148,3075,5.38,0.7611004184533422,1.7211605900508808,0.006189223211536718,0.008131940360923788,0.010652647074725144,0.32781197612190605
700000.0,0.028,0.0,21,3.716129910979439e-05,2.220179850968547e-05,912021,37148,3257,6.25,0.7416371000325648,1.7715854277198206,0.006023042523012618,0.00812127996664157,0.010670334364305976,0.33721278046500247
700000.0,0.028,0.0,22,3.716129910979439e-05,2.220179850968547e-05,912022,37148,3214,14.78,0.7957882453176168,1.720816406079918,0.006415055834787783,0.008061259854658184,0.011039133326421521,0.3443182874330474
700000.0,0.028,0.0,23,3.716129910979439e-05,2.220179850968547e-05,912023,37148,3122,6.85,0.7485508786168905,1.7973461874565868,0.006390191280279206,0.008536749421878263,0.011485385934728157,0.3501767904453631
700000.0,0.028,0.0,24,3.716129910979439e-05,2.220179850968547e-05,912024,37148,3068,11.2,0.7717942897857091,1.7596329585745283,0.00611353715736743,0.007921200296862616,0.010757581475573763,0.3476815636443277
700000.0,0.028,0.0,25,3.716129910979439e-05,2.220179850968547e-05,912025,37148,2930,4.35,0.7624405693549123,1.7371186271529118,0.0060377127067098415,0.007918928962316689,0.01048822320822349,0.3346517616976552
700000.0,0.028,0.0,26,3.716129910979439e-05,2.220179850968547e-05,912026,37148,2966,9.3,0.7653117579252431,1.754075663598764,0.006193260695841545,0.008092467718817555,0.010863447864898401,0.34248644664560624
700000.0,0.028,0.0,27,3.716129910979439e-05,2.220179850968547e-05,912027,37148,3073,5.58,0.7783908930604593,1.7597411434027137,0.006190680276369699,0.00795317665142423,0.010893994787979443,0.3508415781784465
700000.0,0.028,0.0,28,3.716129910979439e-05,2.220179850968547e-05,912028,37148,3197,10.1,0.7529645264702132,1.7533673779723966,0.0061684222398409125,0.00819218173365692,0.010815510328896478,0.336110662520949
700000.0,0.028,0.0,29,3.716129910979439e-05,2.220179850968547e-05,912029,37148,3073,21.18,0.7749353346745561,1.7269904825590128,0.006019991556501377,0.007768379227448118,0.010396468123163496,0.33687235796795323
700000.0,0.028,0.0,30,3.716129910979439e-05,2.220179850968547e-05,912030,37148,3189,10.57,0.7598708704040187,1.749314856596299,0.00603910211603549,0.007947537339896366,0.01056429105208303,0.33802280782608596
700000.0,0.028,0.0,31,3.716129910979439e-05,2.220179850968547e-05,912031,37148,3178,10.56,0.7666914201402679,1.7649750537116393,0.006159464401481738,0.008033824612716874,0.010871301012840161,0.34721295098742866
700000.0,0.028,0.0,32,3.716129910979439e-05,2.220179850968547e-05,912032,37148,3035,12.78,0.744418608259395,1.7895012631690934,0.0059181178857805345,0.007949986499690437,0.01059047943218787,0.3452560635110935
700000.0,0.028,0.0,33,3.716129910979439e-05,2.220179850968547e-05,912033,37148,3150,6.29,0.7614400674627297,1.7312248977891647,0.006179128605029756,0.008115055759568637,0.010697461287668743,0.33188894167461536
700000.0,0.028,0.0,34,3.716129910979439e-05,2.220179850968547e-05,912034,37148,3152,7.46,0.7542366094548555,1.770502103527644,0.00632445470735896,0.008385239629153147,0.01119746036304435,0.34316827835982366
700000.0,0.028,0.0,35,3.716129910979439e-05,2.220179850968547e-05,912035,37148,3128,4.96,0.7774042531101674,1.7383572044019158,0.006130021487315583,0.007885243054422661,0.010656167015613591,0.3423871584781447
700000.0,0.028,0.0,36,3.716129910979439e-05,2.220179850968547e-05,912036,37148,3007,9.61,0.7744394624794225,1.7571649072523547,0.006237699998250589,0.008054470750083103,0.01096066753889401,0.34802462087195796
700000.0,0.028,0.0,37,3.716129910979439e-05,2.220179850968547e-05,912037,37148,3072,7.0,0.7568094708329381,1.772862360676435,0.0061055464466386366,0.008067481555058929,0.010824293486607394,0.34531394500558066
700000.0,0.028,0.0,38,3.716129910979439e-05,2.220179850968547e-05,912038,37148,3090,6.65,0.7330686338289305,1.7822454780700874,0.006090085549308179,0.008307660795004586,0.010854027431314486,0.33675557596369954
700000.0,0.028,0.0,39,3.716129910979439e-05,2.220179850968547e-05,912039,37148,3052,6.07,0.7742852046521259,1.7780128134426627,0.006176705742965007,0.007977300490637817,0.010982261955856663,0.35559694849316903
700000.0,0.028,0.0,40,3.716129910979439e-05,2.220179850968547e-05,912040,37148,3269,8.59,0.7598366964462452,1.7583468299254763,0.006256493181077519,0.008233997134304156,0.011001084951398015,0.34140630767785196
700000.0,0.028,0.0,41,3.716129910979439e-05,2.220179850968547e-05,912041,37148,3077,14.92,0.774437512115091,1.7439036837001298,0.006144186582677944,0.007933740923650973,0.010714869614872979,0.34306585089995956
700000.0,0.028,0.0,42,3.716129910979439e-05,2.220179850968547e-05,912042,37148,3018,10.38,0.7525275813186572,1.7657666732437904,0.006159631603474145,0.00818525693461042,0.010876472204873856,0.34055416738634803
700000.0,0.028,0.0,43,3.716129910979439e-05,2.220179850968547e-05,912043,37148,3061,12.39,0.7386611608183945,1.770118856540093,0.0060335279073879785,0.008168194332436774,0.010680061520328347,0.335129193179585
700000.0,0.028,0.0,44,3.716129910979439e-05,2.220179850968547e-05,912044,37148,3088,5.32,0.7944641814361239,1.6803801529128115,0.006184534770743719,0.007784535684874001,0.01039236948375693,0.32791696458391406
700000.0,0.028,0.0,45,3.716129910979439e-05,2.220179850968547e-05,912045,37148,3085,11.94,0.7577831039712905,1.7846488389052575,0.006161194598068694,0.008130551559911948,0.010995568785712638,0.3501133758286805
700000.0,0.028,0.0,46,3.716129910979439e-05,2.220179850968547e-05,912046,37148,3043,12.97,0.7368296862431969,1.8175639686732576,0.006164740895797597,0.008366575086339385,0.011204810928408214,0.3515590724831026
700000.0,0.028,0.0,47,3.716129910979439e-05,2.220179850968547e-05,912047,37148,3092,15.43,0.7726129092760236,1.7513294315196966,0.006419651686155111,0.008309014267145292,0.011242924938068492,0.3449806863234848
700000.0,0.028,0.0,48,3.716129910979439e-05,2.220179850968547e-05,912048,37148,3164,5.69,0.7615334876339838,1.7393061752540337,0.0061624056912611596,0.008092100730077151,0.010718310273231137,0.33503947646772336
700000.0,0.028,0.0,49,3.716129910979439e-05,2.220179850968547e-05,912049,37148,2975,4.52,0.7807194394533072,1.727128269355164,0.006159531471036454,0.007889558219979277,0.010638300929609858,0.3396929742834902
700000.0,0.028,0.0,50,3.716129910979439e-05,2.220179850968547e-05,912050,37148,3064,14.64,0.7513549419976046,1.760761125805047,0.006014550648870318,0.008004939227363854,0.010590186971716377,0.33809054015398565
700000.0,0.028,0.0,51,3.716129910979439e-05,2.220179850968547e-05,912051,37148,3087,17.91,0.7495520435907519,1.788862121552282,0.006268907900920731,0.008363539202547347,0.011214211887456922,0.34759360486872704
